# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.921199056073326,0.593796743149042,2.678992737163566,0,7.0,-0.04563981290471136,180.0,0.0,0.0
 0.05770024572413305,1.9328389349371307,0.5943413887705659,2.678992737163566,0.4039017200689314,7.000000000000001,-0.04563981290471136,180.0,-1.275544396113942,0.0
 0.08157290794985178,1.944463377524837,0.5948791207630518,2.648542096641229,0.5710103556489624,6.9999999999999964,-0.04538843842676485,180.0,-1.6526362987515821,0.0
 0.09987204581735726,1.9560722473315795,0.5954099920301683,2.61830027716553,0.6991043207215007,7.0,-0.04513714774800878,180.0,-1.9488364241839995,0.0
 0.115282868103424,1.967665407852491,0.5959340554755838,2.5882671053678163,0.806980076723968,7.000000000000002,-0.04488591448508626,180.0,-2.198982436728635,0.0
 0.12884581624691105,1.9792427225827052,0.5964513640029669,2.558442420610027,0.9019207137283772,6.999999999999994,-0.044634711198410996,180.0,-2.417889697091112,0.0
 0.14109465687061504,1.990804055017356,0.5969619705159862,2.5288260750646625,0.9876625980943052,7.000000000000007,-0.04438351035643662,180.0,-2.613613784612344,0.0
 0.1523465646420521,2.0023492686515763,0.59746592791831,2.4994179338100477,1.0664259524943644,6.999999999999983,-0.04413228392889714,180.0,-2.791141812334855,2.7167418346796246e-12
 0.16280825410683544,2.0138782269805007,0.597963289113607,2.470217874917228,1.1396577787478477,6.999999999999981,-0.0438810037806454,180.00000000000003,-2.9538265945143256,-2.895714471528564e-12
 0.17262334800157328,2.0253907934992617,0.5984541070055457,2.441225789543296,1.2083634360110125,6.999999999999995,-0.04362964167309038,180.0,-3.1040558630415642,0.0
 0.18189644384344575,2.036886831702993,0.5989384344977945,2.4124415820267853,1.2732751069041197,6.999999999999994,-0.04337816842396337,180.0,-3.243604259379504,0.0
 0.19070652354165687,2.048366205086829,0.5994163244940222,2.383865169992195,1.3349456647915976,7.0,-0.043126554929150435,180.0,-3.3738350167018063,0.0
 0.19911496242715931,2.059828777145902,0.599887829897897,2.35549648444449,1.3938047369901148,7.00000000000001,-0.04287477174468684,180.0,-3.4958232344112075,0.0
 0.20717057985259235,2.0712744113753465,0.6003530036130876,2.3273354698811333,1.4501940589681461,7.000000000000014,-0.04262278907683494,180.0,-3.610435157180433,3.670923474224763e-12
 0.21491296664707768,2.0827029712702956,0.6008118985432626,2.2993820843978336,1.5043907665295435,7.000000000000011,-0.04237057633301234,180.00000000000003,-3.718381294570139,-3.8089660911988195e-12
 0.22237475778669338,2.094114320325883,0.6012645675920905,2.2716362998002975,1.5566233045068534,6.999999999999993,-0.04211810341817005,180.0,-3.820253242645325,0.0
 0.2295832322867857,2.105508322037242,0.6017110636632396,2.244098101716794,1.6070826260074997,7.000000000000015,-0.04186533852937614,180.0,-3.91654994530882,0.0
 0.23656146884069854,2.1168848398995066,0.6021514396603785,2.2167674897232144,1.6559302818848896,7.0,-0.04161225079089709,180.0,-4.007696889929545,0.0
 0.24332919928805877,2.1282437374078103,0.6025857484871759,2.1896444774574473,1.703304395016411,6.999999999999984,-0.04135880825356722,180.0,-4.0940604318827365,-4.3231853172387125e-12
 0.2499034512214821,2.139584878057286,0.6030140430473002,2.16272909274759,1.7493241585503745,7.000000000000004,-0.04110497854014741,179.99999999999997,-4.175958685892398,4.4439550271201705e-12
 0.25629904011852417,2.150908125343068,0.60343637624442,2.1360213777415904,1.794093280829669,7.000000000000018,-0.040850728831999056,180.0,-4.253669941620227,0.0
 0.26252895195209835,2.1622133427602894,0.6038528009822038,2.1095213890361717,1.8377026636646885,7.000000000000027,-0.04059602585522319,180.0,-4.327439258581444,0.0
 0.2686046446769884,2.1735003938040838,0.6042633701643201,2.0832291978154047,1.880232512738919,7.000000000000019,-0.04034083634494203,180.0,-4.397483703345289,0.0
 0.2745362886772129,2.1847691419695847,0.6046681366944373,2.0571448899903717,1.9217540207404904,6.999999999999981,-0.040085125605035674,180.0,-4.463996555820052,4.9031081358087156e-12
 0.28033296063368734,2.1960194507519266,0.6050671534762242,2.0312685663414514,1.9623307244358112,6.999999999999972,-0.03982885939688661,180.00000000000003,-4.527150722948608,-5.0127879519104424e-12
 0.2860028013895829,2.2072511836462416,0.6054604734133491,2.0056003426643954,2.00201960972708,7.00000000000001,-0.039572002244823115,180.0,-4.58710153464168,-5.120711081259753e-12
 0.2915531456639199,2.218464204147664,0.6058481494094806,1.9801403499257944,2.040872019647439,7.0,-0.03931451862976199,179.99999999999997,-4.6439890567487865,0.0
 0.2969906295174319,2.2296583757513275,0.6062302343682873,1.9548887344138364,2.078934406622023,6.99999999999999,-0.03905637249333957,179.99999999999997,-4.697940014936233,1.0663505017971957e-11
 0.30232128006479,2.2408335619523645,0.6066067811934376,1.929845657901761,2.1162489604535297,7.000000000000011,-0.03879752670690443,180.00000000000003,-4.7490694114762695,-5.4350774640807325e-12
 0.3075505908921401,2.25198962624591,0.6069778427886,1.905011297808491,2.1528541362449802,6.999999999999936,-0.03853794406045636,180.0,-4.797481888499366,0.0
 0.31268358586951783,2.2631264321270974,0.6073434720574432,1.880385847370763,2.188785101086624,6.9999999999999565,-0.038277586484921924,180.0,-4.843272889287708,0.0
 0.3177248734692976,2.274243843091059,0.6077037219036356,1.8559695158116474,2.2240741142850826,6.999999999999989,-0.03801641528149815,180.0,-4.886529648498317,0.0
